timestamp,open,high,low,close
1970-07-20,100.8,100.8,100.8,100.8
1970-07-21,100.89,100.89,100.89,100.89
1970-07-22,101.53,101.53,101.53,101.53
1970-07-23,101.78,101.78,101.78,101.78
1970-07-24,101.26,101.26,101.26,101.26
1970-07-27,100.88,100.88,100.88,100.88
1970-07-28,99.93,99.93,99.93,99.93
1970-07-29,100.39,100.39,100.39,100.39
1970-07-30,100.14,100.14,100.14,100.14
1970-07-31,100.15,100.15,100.15,100.15
1970-08-03,100.48,100.48,100.48,100.48
1970-08-04,100.54,100.54,100.54,100.54
1970-08-05,100,100,100,100
1970-08-06,100.02,100.02,100.02,100.02
1970-08-07,100.08,100.08,100.08,100.08
1970-08-10,99.86,99.86,99.86,99.86
1970-08-11,100.18,100.18,100.18,100.18
1970-08-12,101.07,101.07,101.07,101.07
1970-08-13,101.41,101.41,101.41,101.41
1970-08-14,102.24,102.24,102.24,102.24
1970-08-17,106.13,106.13,106.13,106.13
1970-08-18,103.64,103.64,103.64,103.64
1970-08-19,105.74,105.74,105.74,105.74
1970-08-20,105.27,105.27,105.27,105.27
1970-08-21,103.6,103.6,103.6,103.6
1970-08-24,103.56,103.56,103.56,103.56
1970-08-25,105.24,105.24,105.24,105.24
1970-08-26,104.37,104.37,104.37,104.37
1970-08-27,105.07,105.07,105.07,105.07
1970-08-28,105.24,105.24,105.24,105.24
1970-08-31,105.25,105.25,105.25,105.25
1970-09-01,104.17,104.17,104.17,104.17
1970-09-02,104.5,104.5,104.5,104.5
1970-09-03,104.79,104.79,104.79,104.79
1970-09-04,105.53,105.53,105.53,105.53
1970-09-08,105.75,105.75,105.75,105.75
1970-09-09,106.04,106.04,106.04,106.04
1970-09-10,106.01,106.01,106.01,106.01
1970-09-11,105.81,105.81,105.81,105.81
1970-09-14,107.25,107.25,107.25,107.25
1970-09-15,106.99,106.99,106.99,106.99
1970-09-16,106.66,106.66,106.66,106.66
1970-09-17,105.22,105.22,105.22,105.22
1970-09-18,106.11,106.11,106.11,106.11
1970-09-21,105.47,105.47,105.47,105.47
1970-09-22,106.33,106.33,106.33,106.33
1970-09-23,106.57,106.57,106.57,106.57
1970-09-24,106.36,106.36,106.36,106.36
1970-09-25,106.37,106.37,106.37,106.37
1970-09-28,106.17,106.17,106.17,106.17
1970-09-29,105.66,105.66,105.66,105.66
1970-09-30,105.66,105.66,105.66,105.66
1970-10-01,105.41,105.41,105.41,105.41
1970-10-02,106.04,106.04,106.04,106.04
1970-10-05,106.76,106.76,106.76,106.76
1970-10-06,106.12,106.12,106.12,106.12
1970-10-07,106.32,106.32,106.32,106.32
1970-10-08,106.66,106.66,106.66,106.66
1970-10-09,106.3,106.3,106.3,106.3
1970-10-12,106.78,106.78,106.78,106.78
1970-10-13,105.85,105.85,105.85,105.85
1970-10-14,105.62,105.62,105.62,105.62
1970-10-15,106.09,106.09,106.09,106.09
1970-10-16,105.85,105.85,105.85,105.85
1970-10-19,105.38,105.38,105.38,105.38
1970-10-20,105.8,105.8,105.8,105.8
1970-10-21,105.98,105.98,105.98,105.98
1970-10-22,106.7,106.7,106.7,106.7
1970-10-23,107.73,107.73,107.73,107.73
1970-10-26,106.92,106.92,106.92,106.92
1970-10-27,106.83,106.83,106.83,106.83
1970-10-28,106.07,106.07,106.07,106.07
1970-10-29,105.35,105.35,105.35,105.35
1970-10-30,104.88,104.88,104.88,104.88
1970-11-02,104.99,104.99,104.99,104.99
1970-11-04,105.75,105.75,105.75,105.75
1970-11-05,106.65,106.65,106.65,106.65
1970-11-06,105.7,105.7,105.7,105.7
1970-11-09,106.08,106.08,106.08,106.08
1970-11-10,106.3,106.3,106.3,106.3
1970-11-11,106.48,106.48,106.48,106.48
1970-11-12,106.74,106.74,106.74,106.74
1970-11-13,106.51,106.51,106.51,106.51
1970-11-16,105.43,105.43,105.43,105.43
1970-11-17,105.45,105.45,105.45,105.45
1970-11-18,105.26,105.26,105.26,105.26
1970-11-19,105.17,105.17,105.17,105.17
1970-11-20,105.13,105.13,105.13,105.13
1970-11-23,105.04,105.04,105.04,105.04
1970-11-24,104.19,104.19,104.19,104.19
1970-11-25,103.73,103.73,103.73,103.73
1970-11-27,104.36,104.36,104.36,104.36
1970-11-30,104.33,104.33,104.33,104.33
1970-12-01,105.12,105.12,105.12,105.12
1970-12-02,104.42,104.42,104.42,104.42
1970-12-03,104.22,104.22,104.22,104.22
1970-12-04,104.52,104.52,104.52,104.52
1970-12-07,103.72,103.72,103.72,103.72
1970-12-08,102.55,102.55,102.55,102.55
1970-12-09,102.59,102.59,102.59,102.59
1970-12-10,102.15,102.15,102.15,102.15
1970-12-11,102.33,102.33,102.33,102.33
1970-12-14,102.47,102.47,102.47,102.47
1970-12-15,103.14,103.14,103.14,103.14
1970-12-16,104.07,104.07,104.07,104.07
1970-12-17,103.92,103.92,103.92,103.92
1970-12-18,104.69,104.69,104.69,104.69
1970-12-21,104.66,104.66,104.66,104.66
1970-12-22,104.94,104.94,104.94,104.94
1970-12-23,105.16,105.16,105.16,105.16
1970-12-24,104.66,104.66,104.66,104.66
1970-12-28,104.88,104.88,104.88,104.88
1970-12-29,104.69,104.69,104.69,104.69
1970-12-30,104.29,104.29,104.29,104.29
1970-12-31,104.91,104.91,104.91,104.91
1971-01-04,105.48,105.48,105.48,105.48
1971-01-05,105.5,105.5,105.5,105.5
1971-01-06,105.03,105.03,105.03,105.03
1971-01-07,104.57,104.57,104.57,104.57
1971-01-08,105.28,105.28,105.28,105.28
1971-01-11,105.68,105.68,105.68,105.68
1971-01-12,106.29,106.29,106.29,106.29
1971-01-13,106.61,106.61,106.61,106.61
1971-01-14,107.38,107.38,107.38,107.38
1971-01-15,107.68,107.68,107.68,107.68
1971-01-18,107.98,107.98,107.98,107.98
1971-01-19,109.82,109.82,109.82,109.82
1971-01-20,109.34,109.34,109.34,109.34
1971-01-21,109.27,109.27,109.27,109.27
1971-01-22,109.26,109.26,109.26,109.26
1971-01-25,109.68,109.68,109.68,109.68
1971-01-26,109.58,109.58,109.58,109.58
1971-01-27,108.94,108.94,108.94,108.94
1971-01-28,109.27,109.27,109.27,109.27
1971-01-29,110.19,110.19,110.19,110.19
1971-02-01,112.01,112.01,112.01,112.01
1971-02-02,112.06,112.06,112.06,112.06
1971-02-03,111.58,111.58,111.58,111.58
1971-02-04,111.78,111.78,111.78,111.78
1971-02-05,111.18,111.18,111.18,111.18
1971-02-08,111.32,111.32,111.32,111.32
1971-02-09,111.89,111.89,111.89,111.89
1971-02-10,111.9,111.9,111.9,111.9
1971-02-11,111.99,111.99,111.99,111.99
1971-02-12,112.34,112.34,112.34,112.34
1971-02-16,111.37,111.37,111.37,111.37
1971-02-17,110.88,110.88,110.88,110.88
1971-02-18,110.32,110.32,110.32,110.32
1971-02-19,110.43,110.43,110.43,110.43
1971-02-22,111.4,111.4,111.4,111.4
1971-02-23,110.61,110.61,110.61,110.61
1971-02-24,108.78,108.78,108.78,108.78
1971-02-25,108.42,108.42,108.42,108.42
1971-02-26,108.53,108.53,108.53,108.53
1971-03-01,109.04,109.04,109.04,109.04
1971-03-02,110.12,110.12,110.12,110.12
1971-03-03,109.75,109.75,109.75,109.75
1971-03-04,109.7,109.7,109.7,109.7
1971-03-05,109.52,109.52,109.52,109.52
1971-03-08,108.94,108.94,108.94,108.94
1971-03-09,108.69,108.69,108.69,108.69
1971-03-10,108.54,108.54,108.54,108.54
1971-03-11,108.08,108.08,108.08,108.08
1971-03-12,107.68,107.68,107.68,107.68
1971-03-15,108.82,108.82,108.82,108.82
1971-03-16,108.54,108.54,108.54,108.54
1971-03-17,107.58,107.58,107.58,107.58
1971-03-18,108.73,108.73,108.73,108.73
1971-03-19,108.4,108.4,108.4,108.4
1971-03-22,109.11,109.11,109.11,109.11
1971-03-23,109.13,109.13,109.13,109.13
1971-03-24,109.19,109.19,109.19,109.19
1971-03-25,108.77,108.77,108.77,108.77
1971-03-26,108.07,108.07,108.07,108.07
1971-03-29,108.43,108.43,108.43,108.43
1971-03-30,107.99,107.99,107.99,107.99
1971-03-31,107.98,107.98,107.98,107.98
1971-04-01,109.09,109.09,109.09,109.09
1971-04-02,109.88,109.88,109.88,109.88
1971-04-05,109.95,109.95,109.95,109.95
1971-04-06,109.79,109.79,109.79,109.79
1971-04-07,109.43,109.43,109.43,109.43
1971-04-08,109.95,109.95,109.95,109.95
1971-04-12,111.4,111.4,111.4,111.4
1971-04-13,110.95,110.95,110.95,110.95
1971-04-14,110.65,110.65,110.65,110.65
1971-04-15,110.14,110.14,110.14,110.14
1971-04-16,109.44,109.44,109.44,109.44
1971-04-19,108.25,108.25,108.25,108.25
1971-04-20,108.12,108.12,108.12,108.12
1971-04-21,108.45,108.45,108.45,108.45
1971-04-22,108.92,108.92,108.92,108.92
1971-04-23,107.58,107.58,107.58,107.58
1971-04-26,106.34,106.34,106.34,106.34
1971-04-27,106.92,106.92,106.92,106.92
1971-04-28,107.1,107.1,107.1,107.1
1971-04-29,107.4,107.4,107.4,107.4
1971-04-30,107.43,107.43,107.43,107.43
1971-05-03,107.84,107.84,107.84,107.84
1971-05-04,107.74,107.74,107.74,107.74
1971-05-05,107.49,107.49,107.49,107.49
1971-05-06,108,108,108,108
1971-05-07,107.64,107.64,107.64,107.64
1971-05-10,106.79,106.79,106.79,106.79
1971-05-11,106.06,106.06,106.06,106.06
1971-05-12,105.6,105.6,105.6,105.6
1971-05-13,104.68,104.68,104.68,104.68
1971-05-14,105.03,105.03,105.03,105.03
1971-05-17,104.99,104.99,104.99,104.99
1971-05-18,104.66,104.66,104.66,104.66
1971-05-19,105.05,105.05,105.05,105.05
1971-05-20,105.21,105.21,105.21,105.21
1971-05-21,105.93,105.93,105.93,105.93
1971-05-24,105.85,105.85,105.85,105.85
1971-05-25,106.73,106.73,106.73,106.73
1971-05-26,106.9,106.9,106.9,106.9
1971-05-27,107.75,107.75,107.75,107.75
1971-05-28,107.94,107.94,107.94,107.94
1971-06-01,107.99,107.99,107.99,107.99
1971-06-02,107.1,107.1,107.1,107.1
1971-06-03,107.8,107.8,107.8,107.8
1971-06-04,107.85,107.85,107.85,107.85
1971-06-07,106.96,106.96,106.96,106.96
1971-06-08,106.75,106.75,106.75,106.75
1971-06-09,107.23,107.23,107.23,107.23
1971-06-10,108.99,108.99,108.99,108.99
1971-06-11,109.42,109.42,109.42,109.42
1971-06-14,108.62,108.62,108.62,108.62
1971-06-15,108.05,108.05,108.05,108.05
1971-06-16,109.67,109.67,109.67,109.67
1971-06-17,109.64,109.64,109.64,109.64
1971-06-18,108.85,108.85,108.85,108.85
1971-06-21,107.84,107.84,107.84,107.84
1971-06-22,108.45,108.45,108.45,108.45
1971-06-23,107.45,107.45,107.45,107.45
1971-06-24,107.04,107.04,107.04,107.04
1971-06-25,107.02,107.02,107.02,107.02
1971-06-28,106.65,106.65,106.65,106.65
1971-06-29,106.43,106.43,106.43,106.43
1971-06-30,106.15,106.15,106.15,106.15
1971-07-01,106.65,106.65,106.65,106.65
1971-07-02,106.86,106.86,106.86,106.86
1971-07-06,105.57,105.57,105.57,105.57
1971-07-07,105.51,105.51,105.51,105.51
1971-07-08,105.06,105.06,105.06,105.06
1971-07-09,104.68,104.68,104.68,104.68
1971-07-12,104.53,104.53,104.53,104.53
1971-07-13,104.35,104.35,104.35,104.35
1971-07-14,105.57,105.57,105.57,105.57
1971-07-15,105.07,105.07,105.07,105.07
1971-07-16,105.93,105.93,105.93,105.93
1971-07-19,106.63,106.63,106.63,106.63
1971-07-20,105.94,105.94,105.94,105.94
1971-07-21,106.1,106.1,106.1,106.1
1971-07-22,106.21,106.21,106.21,106.21
1971-07-23,106.17,106.17,106.17,106.17
1971-07-26,106.13,106.13,106.13,106.13
1971-07-27,105.07,105.07,105.07,105.07
1971-07-28,104.51,104.51,104.51,104.51
1971-07-29,104.86,104.86,104.86,104.86
1971-07-30,105.08,105.08,105.08,105.08
1971-08-02,105.19,105.19,105.19,105.19
1971-08-03,105.05,105.05,105.05,105.05
1971-08-04,104.26,104.26,104.26,104.26
1971-08-05,104.12,104.12,104.12,104.12
1971-08-06,104.73,104.73,104.73,104.73
1971-08-09,105.09,105.09,105.09,105.09
1971-08-10,104.64,104.64,104.64,104.64
1971-08-11,104.83,104.83,104.83,104.83
1971-08-12,105.5,105.5,105.5,105.5
1971-08-13,106.15,106.15,106.15,106.15
1971-08-16,105.33,105.33,105.33,105.33
1971-08-17,105.41,105.41,105.41,105.41
1971-08-18,105.47,105.47,105.47,105.47
1971-08-19,104.81,104.81,104.81,104.81
1971-08-20,104.82,104.82,104.82,104.82
1971-08-23,104.41,104.41,104.41,104.41
1971-08-24,104.85,104.85,104.85,104.85
1971-08-25,104.54,104.54,104.54,104.54
1971-08-26,104.68,104.68,104.68,104.68
1971-08-27,105.27,105.27,105.27,105.27
1971-08-30,104.96,104.96,104.96,104.96
1971-08-31,104.44,104.44,104.44,104.44
1971-09-01,104.64,104.64,104.64,104.64
1971-09-02,105.65,105.65,105.65,105.65
1971-09-03,105.71,105.71,105.71,105.71
1971-09-07,105.5,105.5,105.5,105.5
1971-09-08,104.75,104.75,104.75,104.75
1971-09-09,105.11,105.11,105.11,105.11
1971-09-10,104.34,104.34,104.34,104.34
1971-09-13,103.84,103.84,103.84,103.84
1971-09-14,103.53,103.53,103.53,103.53
1971-09-15,102.86,102.86,102.86,102.86
1971-09-16,102.33,102.33,102.33,102.33
1971-09-17,102.48,102.48,102.48,102.48
1971-09-20,102.31,102.31,102.31,102.31
1971-09-21,102.74,102.74,102.74,102.74
1971-09-22,102.91,102.91,102.91,102.91
1971-09-23,102.71,102.71,102.71,102.71
1971-09-24,103.7,103.7,103.7,103.7
1971-09-27,103.85,103.85,103.85,103.85
1971-09-28,103.15,103.15,103.15,103.15
1971-09-29,103.12,103.12,103.12,103.12
1971-09-30,103.58,103.58,103.58,103.58
1971-10-01,104.1,104.1,104.1,104.1
1971-10-04,103.47,103.47,103.47,103.47
1971-10-05,103.77,103.77,103.77,103.77
1971-10-06,104.22,104.22,104.22,104.22
1971-10-07,104.37,104.37,104.37,104.37
1971-10-08,103.88,103.88,103.88,103.88
1971-10-11,104.42,104.42,104.42,104.42
1971-10-12,104.85,104.85,104.85,104.85
1971-10-13,104.37,104.37,104.37,104.37
1971-10-14,105.71,105.71,105.71,105.71
1971-10-15,106.27,106.27,106.27,106.27
1971-10-18,106.55,106.55,106.55,106.55
1971-10-19,106.42,106.42,106.42,106.42
1971-10-20,106.86,106.86,106.86,106.86
1971-10-21,108.18,108.18,108.18,108.18
1971-10-22,108.07,108.07,108.07,108.07
1971-10-25,108.19,108.19,108.19,108.19
1971-10-26,108.09,108.09,108.09,108.09
1971-10-27,108.08,108.08,108.08,108.08
1971-10-28,107.76,107.76,107.76,107.76
1971-10-29,108.04,108.04,108.04,108.04
1971-11-01,107.84,107.84,107.84,107.84
1971-11-02,107.95,107.95,107.95,107.95
1971-11-03,108.25,108.25,108.25,108.25
1971-11-04,108.96,108.96,108.96,108.96
1971-11-05,109.49,109.49,109.49,109.49
1971-11-08,108.65,108.65,108.65,108.65
1971-11-09,108.18,108.18,108.18,108.18
1971-11-10,107.55,107.55,107.55,107.55
1971-11-11,107.41,107.41,107.41,107.41
1971-11-12,107.25,107.25,107.25,107.25
1971-11-15,107.86,107.86,107.86,107.86
1971-11-16,107.89,107.89,107.89,107.89
1971-11-17,108.77,108.77,108.77,108.77
1971-11-18,108.18,108.18,108.18,108.18
1971-11-19,108.2,108.2,108.2,108.2
1971-11-22,108.78,108.78,108.78,108.78
1971-11-23,108.96,108.96,108.96,108.96
1971-11-24,108.67,108.67,108.67,108.67
1971-11-26,108.71,108.71,108.71,108.71
1971-11-29,108.35,108.35,108.35,108.35
1971-11-30,108.29,108.29,108.29,108.29
1971-12-01,108.75,108.75,108.75,108.75
1971-12-02,109.17,109.17,109.17,109.17
1971-12-03,109.87,109.87,109.87,109.87
1971-12-06,109.41,109.41,109.41,109.41
1971-12-07,109.24,109.24,109.24,109.24
1971-12-08,108.67,108.67,108.67,108.67
1971-12-09,109.27,109.27,109.27,109.27
1971-12-10,109.43,109.43,109.43,109.43
1971-12-13,110.21,110.21,110.21,110.21
1971-12-14,110.22,110.22,110.22,110.22
1971-12-15,110.87,110.87,110.87,110.87
1971-12-16,111.16,111.16,111.16,111.16
1971-12-17,112.17,112.17,112.17,112.17
1971-12-20,110.98,110.98,110.98,110.98
1971-12-21,111.03,111.03,111.03,111.03
1971-12-22,110.83,110.83,110.83,110.83
1971-12-23,111,111,111,111
1971-12-27,111.31,111.31,111.31,111.31
1971-12-28,112.35,112.35,112.35,112.35
1971-12-29,111.84,111.84,111.84,111.84
1971-12-30,111.93,111.93,111.93,111.93
1972-01-03,111.52,111.52,111.52,111.52
1972-01-04,112.6,112.6,112.6,112.6
1972-01-05,113.62,113.62,113.62,113.62
1972-01-06,113.39,113.39,113.39,113.39
1972-01-07,113.04,113.04,113.04,113.04
1972-01-10,112.81,112.81,112.81,112.81
1972-01-11,112.13,112.13,112.13,112.13
1972-01-12,112.09,112.09,112.09,112.09
1972-01-13,112.66,112.66,112.66,112.66
1972-01-14,113.75,113.75,113.75,113.75
1972-01-17,114.99,114.99,114.99,114.99
1972-01-18,112.81,112.81,112.81,112.81
1972-01-19,112.93,112.93,112.93,112.93
1972-01-20,113.42,113.42,113.42,113.42
1972-01-21,113.85,113.85,113.85,113.85
1972-01-24,114.08,114.08,114.08,114.08
1972-01-25,114.94,114.94,114.94,114.94
1972-01-26,113.55,113.55,113.55,113.55
1972-01-27,113.99,113.99,113.99,113.99
1972-01-28,113.54,113.54,113.54,113.54
1972-01-31,113.01,113.01,113.01,113.01
1972-02-01,111.59,111.59,111.59,111.59
1972-02-02,111.07,111.07,111.07,111.07
1972-02-03,111.54,111.54,111.54,111.54
1972-02-04,112.2,112.2,112.2,112.2
1972-02-07,112.99,112.99,112.99,112.99
1972-02-08,112.76,112.76,112.76,112.76
1972-02-09,111.4,111.4,111.4,111.4
1972-02-10,110.86,110.86,110.86,110.86
1972-02-11,111.84,111.84,111.84,111.84
1972-02-14,111.02,111.02,111.02,111.02
1972-02-15,111.06,111.06,111.06,111.06
1972-02-16,111.34,111.34,111.34,111.34
1972-02-17,112.1,112.1,112.1,112.1
1972-02-18,112.12,112.12,112.12,112.12
1972-02-22,111.53,111.53,111.53,111.53
1972-02-23,111.4,111.4,111.4,111.4
1972-02-24,110.71,110.71,110.71,110.71
1972-02-25,111.28,111.28,111.28,111.28
1972-02-28,110.9,110.9,110.9,110.9
1972-02-29,111.56,111.56,111.56,111.56
1972-03-01,111.19,111.19,111.19,111.19
1972-03-02,111.43,111.43,111.43,111.43
1972-03-03,111.07,111.07,111.07,111.07
1972-03-06,111.36,111.36,111.36,111.36
1972-03-07,111.2,111.2,111.2,111.2
1972-03-08,111.06,111.06,111.06,111.06
1972-03-09,111.91,111.91,111.91,111.91
1972-03-10,112.53,112.53,112.53,112.53
1972-03-13,111.37,111.37,111.37,111.37
1972-03-14,110.58,110.58,110.58,110.58
1972-03-15,110.5,110.5,110.5,110.5
1972-03-16,111.18,111.18,111.18,111.18
1972-03-17,110.84,110.84,110.84,110.84
1972-03-20,111,111,111,111
1972-03-21,110.67,110.67,110.67,110.67
1972-03-22,110.95,110.95,110.95,110.95
1972-03-23,111.34,111.34,111.34,111.34
1972-03-24,111.99,111.99,111.99,111.99
1972-03-27,112.32,112.32,112.32,112.32
1972-03-28,111.93,111.93,111.93,111.93
1972-03-29,111.79,111.79,111.79,111.79
1972-03-30,111.28,111.28,111.28,111.28
1972-04-03,110.67,110.67,110.67,110.67
1972-04-04,111.72,111.72,111.72,111.72
1972-04-05,111.98,111.98,111.98,111.98
1972-04-06,112.09,112.09,112.09,112.09
1972-04-07,112.35,112.35,112.35,112.35
1972-04-10,112.22,112.22,112.22,112.22
1972-04-11,112.09,112.09,112.09,112.09
1972-04-12,112.19,112.19,112.19,112.19
1972-04-13,112.22,112.22,112.22,112.22
1972-04-14,111.88,111.88,111.88,111.88
1972-04-17,111.91,111.91,111.91,111.91
1972-04-18,111.22,111.22,111.22,111.22
1972-04-19,111,111,111,111
1972-04-20,111.64,111.64,111.64,111.64
1972-04-21,111.82,111.82,111.82,111.82
1972-04-24,112.1,112.1,112.1,112.1
1972-04-25,112.16,112.16,112.16,112.16
1972-04-26,112.76,112.76,112.76,112.76
1972-04-27,112.71,112.71,112.71,112.71
1972-04-28,112.97,112.97,112.97,112.97
1972-05-01,112.99,112.99,112.99,112.99
1972-05-02,113.21,113.21,113.21,113.21
1972-05-03,112.57,112.57,112.57,112.57
1972-05-04,112.44,112.44,112.44,112.44
1972-05-05,112.67,112.67,112.67,112.67
1972-05-08,112.74,112.74,112.74,112.74
1972-05-09,112.29,112.29,112.29,112.29
1972-05-10,112.25,112.25,112.25,112.25
1972-05-11,112.34,112.34,112.34,112.34
1972-05-12,112.26,112.26,112.26,112.26
1972-05-15,113.21,113.21,113.21,113.21
1972-05-16,113.46,113.46,113.46,113.46
1972-05-17,112.63,112.63,112.63,112.63
1972-05-18,112.86,112.86,112.86,112.86
1972-05-19,112.84,112.84,112.84,112.84
1972-05-22,112.52,112.52,112.52,112.52
1972-05-23,112.4,112.4,112.4,112.4
1972-05-24,113.04,113.04,113.04,113.04
1972-05-25,113.17,113.17,113.17,113.17
1972-05-26,113.02,113.02,113.02,113.02
1972-05-30,112.96,112.96,112.96,112.96
1972-05-31,113.44,113.44,113.44,113.44
1972-06-01,112.86,112.86,112.86,112.86
