timestamp,open,high,low,close
1991-04-22,97.54,97.54,97.54,97.54
1991-04-23,97.34,97.34,97.34,97.34
1991-04-24,97.12,97.12,97.12,97.12
1991-04-25,96.99,96.99,96.99,96.99
1991-04-26,96.85,96.85,96.85,96.85
1991-04-29,96.28,96.28,96.28,96.28
1991-04-30,96.06,96.06,96.06,96.06
1991-05-01,96.41,96.41,96.41,96.41
1991-05-02,96.16,96.16,96.16,96.16
1991-05-03,96.06,96.06,96.06,96.06
1991-05-06,96.44,96.44,96.44,96.44
1991-05-07,96.1,96.1,96.1,96.1
1991-05-08,96.01,96.01,96.01,96.01
1991-05-09,96.35,96.35,96.35,96.35
1991-05-10,95.43,95.43,95.43,95.43
1991-05-13,95.03,95.03,95.03,95.03
1991-05-14,94.97,94.97,94.97,94.97
1991-05-15,95.09,95.09,95.09,95.09
1991-05-16,94.81,94.81,94.81,94.81
1991-05-17,94.93,94.93,94.93,94.93
1991-05-20,95.08,95.08,95.08,95.08
1991-05-21,95.18,95.18,95.18,95.18
1991-05-22,94.76,94.76,94.76,94.76
1991-05-23,94.95,94.95,94.95,94.95
1991-05-24,94.91,94.91,94.91,94.91
1991-05-28,95.2,95.2,95.2,95.2
1991-05-29,94.63,94.63,94.63,94.63
1991-05-30,94.8,94.8,94.8,94.8
1991-05-31,94.56,94.56,94.56,94.56
1991-06-03,94.92,94.92,94.92,94.92
1991-06-04,94.77,94.77,94.77,94.77
1991-06-05,94.27,94.27,94.27,94.27
1991-06-06,94.22,94.22,94.22,94.22
1991-06-07,94.32,94.32,94.32,94.32
1991-06-10,93.72,93.72,93.72,93.72
1991-06-11,93.99,93.99,93.99,93.99
1991-06-12,93.97,93.97,93.97,93.97
1991-06-13,93.72,93.72,93.72,93.72
1991-06-14,93.31,93.31,93.31,93.31
1991-06-17,93.47,93.47,93.47,93.47
1991-06-18,93.36,93.36,93.36,93.36
1991-06-19,93.13,93.13,93.13,93.13
1991-06-20,93.32,93.32,93.32,93.32
1991-06-21,92.5,92.5,92.5,92.5
1991-06-24,91.87,91.87,91.87,91.87
1991-06-25,92.2,92.2,92.2,92.2
1991-06-26,92.41,92.41,92.41,92.41
1991-06-27,92.26,92.26,92.26,92.26
1991-06-28,91.82,91.82,91.82,91.82
1991-07-01,92.26,92.26,92.26,92.26
1991-07-02,92.33,92.33,92.33,92.33
1991-07-03,92.14,92.14,92.14,92.14
1991-07-05,92.11,92.11,92.11,92.11
1991-07-08,92.04,92.04,92.04,92.04
1991-07-09,91.89,91.89,91.89,91.89
1991-07-10,92.01,92.01,92.01,92.01
1991-07-11,91.64,91.64,91.64,91.64
1991-07-12,92.68,92.68,92.68,92.68
1991-07-15,92.38,92.38,92.38,92.38
1991-07-16,93.28,93.28,93.28,93.28
1991-07-17,93.85,93.85,93.85,93.85
1991-07-18,93.27,93.27,93.27,93.27
1991-07-19,93.53,93.53,93.53,93.53
1991-07-22,93.57,93.57,93.57,93.57
1991-07-23,93.81,93.81,93.81,93.81
1991-07-24,93.12,93.12,93.12,93.12
1991-07-25,93.32,93.32,93.32,93.32
1991-07-26,94.16,94.16,94.16,94.16
1991-07-29,94.49,94.49,94.49,94.49
1991-07-30,94.32,94.32,94.32,94.32
1991-07-31,95.27,95.27,95.27,95.27
1991-08-01,95.62,95.62,95.62,95.62
1991-08-02,95.78,95.78,95.78,95.78
1991-08-05,95.05,95.05,95.05,95.05
1991-08-06,94.19,94.19,94.19,94.19
1991-08-07,93.77,93.77,93.77,93.77
1991-08-08,93.79,93.79,93.79,93.79
1991-08-09,93.97,93.97,93.97,93.97
1991-08-12,93.84,93.84,93.84,93.84
1991-08-13,93.39,93.39,93.39,93.39
1991-08-14,92.75,92.75,92.75,92.75
1991-08-15,93.14,93.14,93.14,93.14
1991-08-16,92.92,92.92,92.92,92.92
1991-08-19,93.07,93.07,93.07,93.07
1991-08-20,92.94,92.94,92.94,92.94
1991-08-21,93.5,93.5,93.5,93.5
1991-08-22,94.28,94.28,94.28,94.28
1991-08-23,94.3,94.3,94.3,94.3
1991-08-26,95.12,95.12,95.12,95.12
1991-08-27,94.82,94.82,94.82,94.82
1991-08-28,94.58,94.58,94.58,94.58
1991-08-29,94.53,94.53,94.53,94.53
1991-08-30,94.99,94.99,94.99,94.99
1991-09-03,95.05,95.05,95.05,95.05
1991-09-04,94.85,94.85,94.85,94.85
1991-09-05,94.88,94.88,94.88,94.88
1991-09-06,95.23,95.23,95.23,95.23
1991-09-09,95.18,95.18,95.18,95.18
1991-09-10,95.04,95.04,95.04,95.04
1991-09-11,95.24,95.24,95.24,95.24
1991-09-12,95.26,95.26,95.26,95.26
1991-09-13,95.38,95.38,95.38,95.38
1991-09-16,95.55,95.55,95.55,95.55
1991-09-17,95.33,95.33,95.33,95.33
1991-09-18,96.11,96.11,96.11,96.11
1991-09-19,95.91,95.91,95.91,95.91
1991-09-20,96.21,96.21,96.21,96.21
1991-09-23,95.94,95.94,95.94,95.94
1991-09-24,96.18,96.18,96.18,96.18
1991-09-25,96.38,96.38,96.38,96.38
1991-09-26,95.96,95.96,95.96,95.96
1991-09-27,95.91,95.91,95.91,95.91
1991-09-30,95.79,95.79,95.79,95.79
1991-10-01,95.88,95.88,95.88,95.88
1991-10-02,95.94,95.94,95.94,95.94
1991-10-03,96.05,96.05,96.05,96.05
1991-10-04,96.25,96.25,96.25,96.25
1991-10-07,96.32,96.32,96.32,96.32
1991-10-08,96.4,96.4,96.4,96.4
1991-10-09,96.56,96.56,96.56,96.56
1991-10-10,96.22,96.22,96.22,96.22
1991-10-11,95.98,95.98,95.98,95.98
1991-10-15,96.08,96.08,96.08,96.08
1991-10-16,96.45,96.45,96.45,96.45
1991-10-17,97.1,97.1,97.1,97.1
1991-10-18,97.4,97.4,97.4,97.4
1991-10-21,97.17,97.17,97.17,97.17
1991-10-22,97.21,97.21,97.21,97.21
1991-10-23,96.64,96.64,96.64,96.64
1991-10-24,96.81,96.81,96.81,96.81
1991-10-25,96.06,96.06,96.06,96.06
1991-10-28,96.13,96.13,96.13,96.13
1991-10-29,96.3,96.3,96.3,96.3
1991-10-30,96.13,96.13,96.13,96.13
1991-10-31,96.24,96.24,96.24,96.24
1991-11-01,96.71,96.71,96.71,96.71
1991-11-04,96.57,96.57,96.57,96.57
1991-11-05,96.4,96.4,96.4,96.4
1991-11-06,95.61,95.61,95.61,95.61
1991-11-07,95.16,95.16,95.16,95.16
1991-11-08,94.99,94.99,94.99,94.99
1991-11-12,94.04,94.04,94.04,94.04
1991-11-13,94.15,94.15,94.15,94.15
1991-11-14,94.49,94.49,94.49,94.49
1991-11-15,94.83,94.83,94.83,94.83
1991-11-18,94.43,94.43,94.43,94.43
1991-11-19,93.96,93.96,93.96,93.96
1991-11-20,94.35,94.35,94.35,94.35
1991-11-21,94.29,94.29,94.29,94.29
1991-11-22,93.71,93.71,93.71,93.71
1991-11-25,93.79,93.79,93.79,93.79
1991-11-26,93.3,93.3,93.3,93.3
1991-11-27,93.7,93.7,93.7,93.7
1991-11-29,93.45,93.45,93.45,93.45
1991-12-02,93.2,93.2,93.2,93.2
1991-12-03,92.5,92.5,92.5,92.5
1991-12-04,92.78,92.78,92.78,92.78
1991-12-05,92.06,92.06,92.06,92.06
1991-12-06,91.4,91.4,91.4,91.4
1991-12-09,90.61,90.61,90.61,90.61
1991-12-10,90.22,90.22,90.22,90.22
1991-12-11,90.03,90.03,90.03,90.03
1991-12-12,90.1,90.1,90.1,90.1
1991-12-13,90.58,90.58,90.58,90.58
1991-12-16,90.34,90.34,90.34,90.34
1991-12-17,90.15,90.15,90.15,90.15
1991-12-18,90.02,90.02,90.02,90.02
1991-12-19,89.37,89.37,89.37,89.37
1991-12-20,88.93,88.93,88.93,88.93
1991-12-23,89.55,89.55,89.55,89.55
1991-12-24,89.81,89.81,89.81,89.81
1991-12-26,89.37,89.37,89.37,89.37
1991-12-27,89.37,89.37,89.37,89.37
1991-12-30,88.72,88.72,88.72,88.72
1991-12-31,89.21,89.21,89.21,89.21
1992-01-02,89.19,89.19,89.19,89.19
1992-01-03,88.78,88.78,88.78,88.78
1992-01-06,88.87,88.87,88.87,88.87
1992-01-07,88.38,88.38,88.38,88.38
1992-01-08,88.05,88.05,88.05,88.05
1992-01-09,88.27,88.27,88.27,88.27
1992-01-10,88.74,88.74,88.74,88.74
1992-01-13,89.39,89.39,89.39,89.39
1992-01-14,88.95,88.95,88.95,88.95
1992-01-15,90.03,90.03,90.03,90.03
1992-01-16,90.94,90.94,90.94,90.94
1992-01-17,91.01,91.01,91.01,91.01
1992-01-21,90.33,90.33,90.33,90.33
1992-01-22,90.59,90.59,90.59,90.59
1992-01-23,90.26,90.26,90.26,90.26
1992-01-24,91.21,91.21,91.21,91.21
1992-01-27,91.56,91.56,91.56,91.56
1992-01-28,91.12,91.12,91.12,91.12
1992-01-29,91.1,91.1,91.1,91.1
1992-01-30,90.59,90.59,90.59,90.59
1992-01-31,90.69,90.69,90.69,90.69
1992-02-03,90.75,90.75,90.75,90.75
1992-02-04,91.36,91.36,91.36,91.36
1992-02-05,91.54,91.54,91.54,91.54
1992-02-06,91.51,91.51,91.51,91.51
1992-02-07,92.03,92.03,92.03,92.03
1992-02-10,92.39,92.39,92.39,92.39
1992-02-11,90.86,90.86,90.86,90.86
1992-02-12,91.13,91.13,91.13,91.13
1992-02-13,91.38,91.38,91.38,91.38
1992-02-14,91.23,91.23,91.23,91.23
1992-02-18,89.72,89.72,89.72,89.72
1992-02-19,90.28,90.28,90.28,90.28
1992-02-20,90.45,90.45,90.45,90.45
1992-02-21,90.12,90.12,90.12,90.12
1992-02-24,89.73,89.73,89.73,89.73
1992-02-25,89.85,89.85,89.85,89.85
1992-02-26,89.94,89.94,89.94,89.94
1992-02-27,90.3,90.3,90.3,90.3
1992-02-28,90.43,90.43,90.43,90.43
1992-03-02,89.99,89.99,89.99,89.99
1992-03-03,90.07,90.07,90.07,90.07
1992-03-04,90.42,90.42,90.42,90.42
1992-03-05,90.36,90.36,90.36,90.36
1992-03-06,90.23,90.23,90.23,90.23
1992-03-09,90.54,90.54,90.54,90.54
1992-03-10,90.54,90.54,90.54,90.54
1992-03-11,90.17,90.17,90.17,90.17
1992-03-12,90.31,90.31,90.31,90.31
1992-03-13,90.81,90.81,90.81,90.81
1992-03-16,90.63,90.63,90.63,90.63
1992-03-17,90.61,90.61,90.61,90.61
1992-03-18,90.45,90.45,90.45,90.45
1992-03-19,90.94,90.94,90.94,90.94
1992-03-20,90.25,90.25,90.25,90.25
1992-03-23,90.4,90.4,90.4,90.4
1992-03-24,90.41,90.41,90.41,90.41
1992-03-25,90.58,90.58,90.58,90.58
1992-03-26,90.54,90.54,90.54,90.54
1992-03-27,90.39,90.39,90.39,90.39
1992-03-30,90.36,90.36,90.36,90.36
1992-03-31,90.93,90.93,90.93,90.93
1992-04-01,91.27,91.27,91.27,91.27
1992-04-02,91.14,91.14,91.14,91.14
1992-04-03,91.81,91.81,91.81,91.81
1992-04-06,91.98,91.98,91.98,91.98
1992-04-07,91.24,91.24,91.24,91.24
1992-04-08,91.55,91.55,91.55,91.55
1992-04-09,91.26,91.26,91.26,91.26
1992-04-10,91.31,91.31,91.31,91.31
1992-04-13,90.8,90.8,90.8,90.8
1992-04-14,90.43,90.43,90.43,90.43
1992-04-15,90.34,90.34,90.34,90.34
1992-04-16,90.81,90.81,90.81,90.81
1992-04-20,91.07,91.07,91.07,91.07
1992-04-21,91.42,91.42,91.42,91.42
1992-04-22,90.9,90.9,90.9,90.9
1992-04-23,91.45,91.45,91.45,91.45
1992-04-24,91.18,91.18,91.18,91.18
1992-04-27,91.1,91.1,91.1,91.1
1992-04-28,91.18,91.18,91.18,91.18
1992-04-29,91.44,91.44,91.44,91.44
1992-04-30,91.39,91.39,91.39,91.39
1992-05-01,91.69,91.69,91.69,91.69
1992-05-04,92.55,92.55,92.55,92.55
1992-05-05,92.23,92.23,92.23,92.23
1992-05-06,92.17,92.17,92.17,92.17
1992-05-07,92.44,92.44,92.44,92.44
1992-05-08,92.42,92.42,92.42,92.42
1992-05-11,92.56,92.56,92.56,92.56
1992-05-12,92.72,92.72,92.72,92.72
1992-05-13,92.98,92.98,92.98,92.98
1992-05-14,92.84,92.84,92.84,92.84
1992-05-15,92.93,92.93,92.93,92.93
1992-05-18,92.97,92.97,92.97,92.97
1992-05-19,92.16,92.16,92.16,92.16
1992-05-20,92.19,92.19,92.19,92.19
1992-05-21,91.84,91.84,91.84,91.84
1992-05-22,92.11,92.11,92.11,92.11
1992-05-26,93.94,93.94,93.94,93.94
1992-05-27,93.84,93.84,93.84,93.84
1992-05-28,93.74,93.74,93.74,93.74
1992-05-29,94.23,94.23,94.23,94.23
1992-06-01,94.61,94.61,94.61,94.61
1992-06-02,94.99,94.99,94.99,94.99
1992-06-03,95.05,95.05,95.05,95.05
1992-06-04,95.39,95.39,95.39,95.39
1992-06-05,95.24,95.24,95.24,95.24
1992-06-08,95.33,95.33,95.33,95.33
1992-06-09,95.36,95.36,95.36,95.36
1992-06-10,95.3,95.3,95.3,95.3
1992-06-11,94.94,94.94,94.94,94.94
1992-06-12,94.9,94.9,94.9,94.9
1992-06-15,94.37,94.37,94.37,94.37
1992-06-16,94.43,94.43,94.43,94.43
1992-06-17,94.72,94.72,94.72,94.72
1992-06-18,94.54,94.54,94.54,94.54
1992-06-19,94.45,94.45,94.45,94.45
1992-06-22,94.31,94.31,94.31,94.31
1992-06-23,94.45,94.45,94.45,94.45
1992-06-24,94.82,94.82,94.82,94.82
1992-06-25,94.95,94.95,94.95,94.95
1992-06-26,94.9,94.9,94.9,94.9
1992-06-29,95.06,95.06,95.06,95.06
1992-06-30,94.31,94.31,94.31,94.31
1992-07-01,94.44,94.44,94.44,94.44
1992-07-02,94.67,94.67,94.67,94.67
1992-07-06,93.79,93.79,93.79,93.79
1992-07-07,93.33,93.33,93.33,93.33
1992-07-08,93.63,93.63,93.63,93.63
1992-07-09,93.38,93.38,93.38,93.38
1992-07-10,93.5,93.5,93.5,93.5
1992-07-13,93.69,93.69,93.69,93.69
1992-07-14,93.66,93.66,93.66,93.66
1992-07-15,94.24,94.24,94.24,94.24
1992-07-16,94.19,94.19,94.19,94.19
1992-07-17,94.04,94.04,94.04,94.04
1992-07-20,94.04,94.04,94.04,94.04
1992-07-21,94.04,94.04,94.04,94.04
1992-07-22,94.6,94.6,94.6,94.6
1992-07-23,94.35,94.35,94.35,94.35
1992-07-24,94.63,94.63,94.63,94.63
1992-07-27,94.71,94.71,94.71,94.71
1992-07-28,94.62,94.62,94.62,94.62
1992-07-29,94.33,94.33,94.33,94.33
1992-07-30,94.18,94.18,94.18,94.18
1992-07-31,93.71,93.71,93.71,93.71
1992-08-03,93.23,93.23,93.23,93.23
1992-08-04,93.02,93.02,93.02,93.02
1992-08-05,92.56,92.56,92.56,92.56
1992-08-06,92.88,92.88,92.88,92.88
1992-08-07,92.53,92.53,92.53,92.53
1992-08-10,92.43,92.43,92.43,92.43
1992-08-11,92.09,92.09,92.09,92.09
1992-08-12,91.67,91.67,91.67,91.67
1992-08-13,91.86,91.86,91.86,91.86
1992-08-14,91.72,91.72,91.72,91.72
1992-08-17,92.07,92.07,92.07,92.07
1992-08-18,92.21,92.21,92.21,92.21
1992-08-19,91.72,91.72,91.72,91.72
1992-08-20,91.76,91.76,91.76,91.76
1992-08-21,91.54,91.54,91.54,91.54
1992-08-24,92.81,92.81,92.81,92.81
1992-08-25,92.33,92.33,92.33,92.33
1992-08-26,91.92,91.92,91.92,91.92
1992-08-27,91.64,91.64,91.64,91.64
1992-08-28,92.01,92.01,92.01,92.01
1992-08-31,92.46,92.46,92.46,92.46
1992-09-01,92.55,92.55,92.55,92.55
1992-09-02,92.79,92.79,92.79,92.79
1992-09-03,93,93,93,93
1992-09-04,93.35,93.35,93.35,93.35
1992-09-08,93.31,93.31,93.31,93.31
1992-09-09,93.17,93.17,93.17,93.17
1992-09-10,93.02,93.02,93.02,93.02
1992-09-11,92.98,92.98,92.98,92.98
1992-09-14,93.75,93.75,93.75,93.75
1992-09-15,94.26,94.26,94.26,94.26
1992-09-16,94.37,94.37,94.37,94.37
1992-09-17,93.67,93.67,93.67,93.67
1992-09-18,93.75,93.75,93.75,93.75
1992-09-21,94.07,94.07,94.07,94.07
1992-09-22,94.01,94.01,94.01,94.01
1992-09-23,94.31,94.31,94.31,94.31
1992-09-24,93.85,93.85,93.85,93.85
1992-09-25,93.77,93.77,93.77,93.77
1992-09-28,93.3,93.3,93.3,93.3
1992-09-29,93.49,93.49,93.49,93.49
1992-09-30,93.6,93.6,93.6,93.6
1992-10-01,93.56,93.56,93.56,93.56
1992-10-02,93.25,93.25,93.25,93.25
1992-10-05,92.5,92.5,92.5,92.5
1992-10-06,92.73,92.73,92.73,92.73
1992-10-07,92.66,92.66,92.66,92.66
1992-10-08,92.34,92.34,92.34,92.34
1992-10-09,93,93,93,93
1992-10-13,92.23,92.23,92.23,92.23
1992-10-14,92.76,92.76,92.76,92.76
1992-10-15,93.04,93.04,93.04,93.04
1992-10-16,92.67,92.67,92.67,92.67
1992-10-19,92.9,92.9,92.9,92.9
1992-10-20,92.98,92.98,92.98,92.98
1992-10-21,92.28,92.28,92.28,92.28
1992-10-22,91.89,91.89,91.89,91.89
1992-10-23,91.39,91.39,91.39,91.39
1992-10-26,91.12,91.12,91.12,91.12
1992-10-27,91,91,91,91
1992-10-28,91.06,91.06,91.06,91.06
1992-10-29,90.53,90.53,90.53,90.53
1992-10-30,90.63,90.63,90.63,90.63
1992-11-02,91.31,91.31,91.31,91.31
1992-11-03,91.15,91.15,91.15,91.15
1992-11-04,90.47,90.47,90.47,90.47
1992-11-05,90.44,90.44,90.44,90.44
1992-11-06,89.94,89.94,89.94,89.94
1992-11-09,89.85,89.85,89.85,89.85
1992-11-10,89.89,89.89,89.89,89.89
1992-11-12,90.24,90.24,90.24,90.24
1992-11-13,90.09,90.09,90.09,90.09
1992-11-16,90.36,90.36,90.36,90.36
1992-11-17,90.28,90.28,90.28,90.28
1992-11-18,89.74,89.74,89.74,89.74
1992-11-19,90.23,90.23,90.23,90.23
1992-11-20,90.07,90.07,90.07,90.07
1992-11-23,89.7,89.7,89.7,89.7
1992-11-24,89.56,89.56,89.56,89.56
1992-11-25,89.61,89.61,89.61,89.61
1992-11-27,89.78,89.78,89.78,89.78
1992-11-30,89.62,89.62,89.62,89.62
1992-12-01,88.35,88.35,88.35,88.35
1992-12-02,88.4,88.4,88.4,88.4
1992-12-03,88.12,88.12,88.12,88.12
1992-12-04,87.94,87.94,87.94,87.94
1992-12-07,88.28,88.28,88.28,88.28
1992-12-08,87.89,87.89,87.89,87.89
1992-12-09,88.03,88.03,88.03,88.03
1992-12-10,88.88,88.88,88.88,88.88
1992-12-11,88.75,88.75,88.75,88.75
1992-12-14,88.8,88.8,88.8,88.8
1992-12-15,88.76,88.76,88.76,88.76
1992-12-16,89.3,89.3,89.3,89.3
1992-12-17,89.69,89.69,89.69,89.69
1992-12-18,89.7,89.7,89.7,89.7
1992-12-21,89.97,89.97,89.97,89.97
1992-12-22,89.91,89.91,89.91,89.91
1992-12-23,90.06,90.06,90.06,90.06
1992-12-24,90.09,90.09,90.09,90.09
1992-12-28,89.71,89.71,89.71,89.71
1992-12-29,89.21,89.21,89.21,89.21
1992-12-30,89.15,89.15,89.15,89.15
1992-12-31,89.32,89.32,89.32,89.32
1993-01-04,88.51,88.51,88.51,88.51
1993-01-05,88.83,88.83,88.83,88.83
1993-01-06,88.61,88.61,88.61,88.61
1993-01-07,88.81,88.81,88.81,88.81
1993-01-08,88.77,88.77,88.77,88.77
1993-01-11,88.7,88.7,88.7,88.7
1993-01-12,87.97,87.97,87.97,87.97
1993-01-13,88.24,88.24,88.24,88.24
1993-01-14,88.32,88.32,88.32,88.32
1993-01-15,88.44,88.44,88.44,88.44
1993-01-19,88.21,88.21,88.21,88.21
1993-01-20,87.97,87.97,87.97,87.97
1993-01-21,88.16,88.16,88.16,88.16
1993-01-22,88.04,88.04,88.04,88.04
1993-01-25,88.47,88.47,88.47,88.47
1993-01-26,88.57,88.57,88.57,88.57
1993-01-27,88.56,88.56,88.56,88.56
1993-01-28,89.23,89.23,89.23,89.23
1993-01-29,88.94,88.94,88.94,88.94
1993-02-01,89.11,89.11,89.11,89.11
1993-02-02,88.51,88.51,88.51,88.51
1993-02-03,88.55,88.55,88.55,88.55
1993-02-04,88.94,88.94,88.94,88.94
1993-02-05,88.86,88.86,88.86,88.86
1993-02-08,88.85,88.85,88.85,88.85
1993-02-09,88.9,88.9,88.9,88.9
1993-02-10,89.56,89.56,89.56,89.56
1993-02-11,89.57,89.57,89.57,89.57
1993-02-12,88.93,88.93,88.93,88.93
1993-02-16,88.87,88.87,88.87,88.87
1993-02-17,88.76,88.76,88.76,88.76
1993-02-18,88.92,88.92,88.92,88.92
1993-02-19,89.05,89.05,89.05,89.05
1993-02-22,89.69,89.69,89.69,89.69
1993-02-23,89.9,89.9,89.9,89.9
1993-02-24,89.82,89.82,89.82,89.82
1993-02-25,89.8,89.8,89.8,89.8
1993-02-26,89.83,89.83,89.83,89.83
1993-03-01,89.57,89.57,89.57,89.57
1993-03-02,89.64,89.64,89.64,89.64
1993-03-03,89.61,89.61,89.61,89.61
1993-03-04,90.3,90.3,90.3,90.3
1993-03-05,90.08,90.08,90.08,90.08
1993-03-08,89.86,89.86,89.86,89.86
1993-03-09,90.01,90.01,90.01,90.01
1993-03-10,89.85,89.85,89.85,89.85
1993-03-11,89.65,89.65,89.65,89.65
1993-03-12,89.91,89.91,89.91,89.91
1993-03-15,90.17,90.17,90.17,90.17
1993-03-16,89.95,89.95,89.95,89.95
1993-03-17,90.27,90.27,90.27,90.27
1993-03-18,90.92,90.92,90.92,90.92
1993-03-19,91.17,91.17,91.17,91.17
1993-03-22,90.43,90.43,90.43,90.43
1993-03-23,90.78,90.78,90.78,90.78
1993-03-24,91.19,91.19,91.19,91.19
1993-03-25,91.37,91.37,91.37,91.37
1993-03-26,91.06,91.06,91.06,91.06
1993-03-29,91.07,91.07,91.07,91.07
1993-03-30,91.23,91.23,91.23,91.23
1993-03-31,91.71,91.71,91.71,91.71
1993-04-01,91.83,91.83,91.83,91.83
1993-04-02,92,92,92,92
1993-04-05,91.8,91.8,91.8,91.8
1993-04-06,91.06,91.06,91.06,91.06
1993-04-07,90.95,90.95,90.95,90.95
1993-04-08,91.14,91.14,91.14,91.14
1993-04-12,91.85,91.85,91.85,91.85
1993-04-13,92.01,92.01,92.01,92.01
1993-04-14,91.92,91.92,91.92,91.92
1993-04-15,91.22,91.22,91.22,91.22
1993-04-16,90.71,90.71,90.71,90.71
1993-04-19,90.66,90.66,90.66,90.66
1993-04-20,90.71,90.71,90.71,90.71
1993-04-21,90.96,90.96,90.96,90.96
1993-04-22,91.03,91.03,91.03,91.03
1993-04-23,91.51,91.51,91.51,91.51
1993-04-26,91.89,91.89,91.89,91.89
1993-04-27,91.64,91.64,91.64,91.64
1993-04-28,91.48,91.48,91.48,91.48
1993-04-29,92.14,92.14,92.14,92.14
1993-04-30,92.34,92.34,92.34,92.34
1993-05-03,91.93,91.93,91.93,91.93
1993-05-04,91.33,91.33,91.33,91.33
1993-05-05,91.28,91.28,91.28,91.28
1993-05-06,91.23,91.23,91.23,91.23
1993-05-07,91.16,91.16,91.16,91.16
1993-05-10,90.79,90.79,90.79,90.79
1993-05-11,91.07,91.07,91.07,91.07
1993-05-12,91.39,91.39,91.39,91.39
1993-05-13,91.26,91.26,91.26,91.26
1993-05-14,90.83,90.83,90.83,90.83
1993-05-17,90.75,90.75,90.75,90.75
1993-05-18,91.14,91.14,91.14,91.14
1993-05-19,90.66,90.66,90.66,90.66
1993-05-20,91.22,91.22,91.22,91.22
1993-05-21,91.33,91.33,91.33,91.33
1993-05-24,90.2,90.2,90.2,90.2
1993-05-25,90.84,90.84,90.84,90.84
1993-05-26,90.64,90.64,90.64,90.64
1993-05-27,90.58,90.58,90.58,90.58
1993-05-28,90.48,90.48,90.48,90.48
1993-06-01,89.78,89.78,89.78,89.78
1993-06-02,89.4,89.4,89.4,89.4
1993-06-03,89.44,89.44,89.44,89.44
1993-06-04,89.49,89.49,89.49,89.49
1993-06-07,89.07,89.07,89.07,89.07
1993-06-08,89.25,89.25,89.25,89.25
